origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.3,176.07733883749205
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.35,176.8462910831226
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.4,177.5790389133162
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.45,178.2908542680597
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.5,178.994154174506
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.55,179.7002128985196
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.6,180.4204832445204
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.65,181.16795717068715
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.7,181.9590152511165
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.75,182.81654551802458
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.8,183.77617669786443
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.85,184.9010690255849
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.9,186.32617464029045
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.95,188.45851625257484
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.975,190.3276512194267
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.99,192.52412211613674
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.01,150.8078345401171
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.025,152.64576513260263
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.05,154.24427543255499
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.1,156.1079066840961
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.15,157.3779126031638
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.2,158.39459105306216
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.25,159.27201033186748
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.3,160.06407547703304
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.35,160.80153568785795
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.4,161.50443526326202
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.45,162.18740494698315
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.5,162.86234880842713
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.55,163.54008424080303
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.6,164.23160930048115
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.65,164.94940983016645
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.7,165.70923840396333
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.75,166.53311636520843
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.8,167.45533577783726
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.85,168.53670442855847
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.9,169.90718044512482
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.95,171.95883717580205
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.975,173.758278133089
2025-02-19,ILI incidence,2025-03-09,4,DK,quantile,0.99,175.87406870900963
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.01,312.42087354368715
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.025,315.4380646210891
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.05,318.0562377040972
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.1,321.10172017381944
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.15,323.1728990164608
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.2,324.8285007651446
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.25,326.25559665887806
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.3,327.5424990747528
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.35,328.73952295227525
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.4,329.87941400170314
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.45,330.98602222978155
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.5,332.07869897821723
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.55,333.17497209034485
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.6,334.2926021334491
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.65,335.4516898663644
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.7,336.6775303817833
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.75,338.00541608968734
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.8,339.4902255404226
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.85,341.22916243035013
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.9,343.4297647747838
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.95,346.71744477195404
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.975,349.5944199408055
2025-02-19,ILI incidence,2025-02-16,1,EE,quantile,0.99,352.9694675043969
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.01,279.2038949560222
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.025,281.9226602787705
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.05,284.28203935597986
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.1,287.02668203638177
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.15,288.89338191045226
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.2,290.38560047467075
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.25,291.67191122515226
2025-02-19,ILI incidence,2025-02-23,2,EE,quantile,0.3,292.8318966728383
